pointID;pointLat;pointLon;p2p_dist;osmWayID;osmWayType;int_ref;ref;way_name;operator;toll;nodeId;nodeLat;nodeLon;p2nodeDistance;comments
312;50.90391;1.95972;28;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056852;50.9039133;1.9597189;0;
313;50.90373;1.96037;49;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056853;50.9037324;1.9603723;0;
314;50.90354;1.96111;56;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056854;50.9035373;1.9611072;0;
315;50.90335;1.96182;54;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056855;50.9033533;1.9618224;0;
316;50.90322;1.96235;39;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960870;50.9032216;1.9623525;0;
317;50.90313;1.96275;29;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056856;50.9031282;1.9627452;0;
318;50.90304;1.96313;28;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056857;50.9030387;1.9631326;0;
319;50.90292;1.96364;38;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056858;50.9029226;1.9636375;0;
320;50.90279;1.96422;43;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056859;50.902793;1.9642223;0;
321;50.90268;1.96473;37;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056860;50.9026831;1.9647245;0;
322;50.90256;1.96532;43;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056861;50.9025577;1.9653202;0;
323;50.90243;1.96594;45;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056862;50.9024286;1.9659369;0;
324;50.90223;1.96691;71;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1684715746;50.9022312;1.9669078;0;
325;50.90204;1.96785;69;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6958640593;50.9020427;1.9678467;0;
326;50.90165;1.96984;146;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056863;50.9016475;1.969841;0;
327;50.9014;1.97111;93;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1684715743;50.9013952;1.9711113;0;
328;50.90096;1.97334;164;108723409;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7309056864;50.9009554;1.9733444;0;
329;50.90031;1.97658;239;108558847;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1245285823;50.9003113;1.9765802;0;
330;50.90015;1.97741;61;108558847;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1245285946;50.900145;1.9774105;0;
331;50.89955;1.98042;222;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1246603407;50.8995542;1.9804147;0;
332;50.89926;1.98187;106;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924951377;50.8992573;1.9818735;0;
333;50.89909;1.9826;54;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924945966;50.8990881;1.9825977;0;
334;50.89896;1.98313;39;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960911;50.8989546;1.9831249;0;
335;50.89866;1.98423;84;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924951382;50.8986618;1.9842339;0;
336;50.89828;1.98545;95;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960913;50.8982775;1.9854482;0;
337;50.89794;1.98643;78;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924962193;50.8979412;1.9864333;0;
338;50.89744;1.98771;105;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1684715730;50.8974442;1.9877127;0;
339;50.89712;1.98844;62;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924962213;50.8971164;1.9884404;0;
340;50.89647;1.9898;119;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960918;50.8964732;1.9897982;0;
341;50.89585;1.9909;103;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924962211;50.8958502;1.9909018;0;
342;50.89549;1.99149;57;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6924962208;50.8954915;1.9914919;0;
343;50.89484;1.99249;100;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960898;50.894841;1.9924863;0;
344;50.89387;1.99369;137;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960923;50.8938689;1.9936901;0;
345;50.89204;1.99568;247;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960891;50.8920349;1.9956797;0;
346;50.89142;1.99624;79;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6922808314;50.8914244;1.9962394;0;
347;50.89081;1.99673;76;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1246603421;50.8908107;1.9967285;0;
348;50.89017;1.99716;77;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;6922808313;50.8901656;1.9971621;0;
349;50.88965;1.99743;60;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960942;50.889652;1.9974339;0;
350;50.88759;1.99873;246;108558916;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960947;50.887585;1.9987246;0;
351;50.88568;2.00016;235;108723407;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960932;50.8856828;2.0001553;0;
352;50.88385;2.00195;239;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960927;50.8838469;2.0019485;0;
353;50.88341;2.00248;61;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541287701;50.8834124;2.0024782;0;
354;50.88296;2.00295;60;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541287702;50.8829572;2.0029503;0;
355;50.88204;2.00388;121;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541287710;50.8820367;2.0038783;0;
356;50.88108;2.00487;127;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541287695;50.8810788;2.0048654;0;
357;50.88019;2.00571;115;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290930;50.8801906;2.0057095;0;
358;50.87871;2.00711;191;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960959;50.8787047;2.0071133;0;
359;50.87796;2.00779;96;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5538568928;50.8779548;2.007789;0;
360;50.87708;2.00845;108;108723410;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290891;50.8770831;2.008448;0;
361;50.87682;2.00864;31;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290902;50.8768197;2.0086422;0;
362;50.87582;2.00936;122;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541287621;50.8758189;2.0093608;0;
363;50.87479;2.01;123;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960972;50.8747864;2.0100005;0;
364;50.87372;2.0107;128;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541286519;50.8737236;2.0106965;0;
365;50.87261;2.01134;131;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290897;50.8726128;2.0113443;0;
366;50.87198;2.01183;78;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541287692;50.8719768;2.0118284;0;
367;50.87127;2.01229;85;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960963;50.8712659;2.0122914;0;
368;50.87002;2.01328;155;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961005;50.8700214;2.0132749;0;
369;50.86944;2.01384;75;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250385564;50.8694419;2.0138396;0;
370;50.86862;2.01468;108;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960981;50.8686244;2.0146758;0;
371;50.86704;2.01652;218;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290917;50.867041;2.0165196;0;
372;50.86643;2.01723;84;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541066981;50.8664247;2.017225;0;
373;50.86564;2.01804;104;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22960979;50.8656354;2.018038;0;
374;50.86508;2.01857;72;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541067007;50.8650805;2.0185715;0;
375;50.86444;2.01909;80;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290932;50.8644348;2.0190905;0;
376;50.86422;2.01926;27;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541067012;50.8642172;2.0192635;0;
377;50.86398;2.01944;29;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541067018;50.8639751;2.0194378;0;
378;50.86345;2.01981;64;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961017;50.8634509;2.0198135;0;
379;50.8629;2.02016;65;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003907;50.8628967;2.0201594;0;
380;50.86235;2.02047;64;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003908;50.8623482;2.0204651;0;
381;50.86179;2.02074;65;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003902;50.8617861;2.0207387;0;
382;50.86131;2.02096;55;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1684715727;50.861308;2.0209638;0;
383;50.86082;2.02115;56;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003903;50.8608211;2.0211518;0;
384;50.86045;2.02129;42;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003904;50.8604452;2.0212913;0;
385;50.85996;2.02143;55;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003891;50.8599576;2.021428;0;
386;50.85955;2.02154;46;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1684715720;50.8595504;2.0215366;0;
387;50.85879;2.02174;85;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003888;50.8587894;2.0217365;0;
388;50.85808;2.02194;80;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003889;50.8580783;2.021935;0;
389;50.85732;2.02218;86;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5541003887;50.8573164;2.0221764;0;
390;50.85659;2.02243;83;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961036;50.8565943;2.0224309;0;
391;50.85578;2.0228;93;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5540976872;50.855779;2.0227987;0;
392;50.85531;2.02308;55;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5540976876;50.8553066;2.0230749;0;
393;50.85455;2.02354;90;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961041;50.8545486;2.0235376;0;
394;50.85396;2.02392;70;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5540976885;50.8539638;2.0239225;0;
395;50.85359;2.02422;46;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5540976880;50.853593;2.0242149;0;
396;50.85334;2.02443;31;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961029;50.8533366;2.0244249;0;
397;50.85228;2.02533;133;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290899;50.852283;2.0253309;0;
398;50.8512;2.02645;143;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961023;50.8512019;2.0264499;0;
399;50.85078;2.02701;61;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5540977094;50.8507778;2.0270102;0;
400;50.84954;2.02864;179;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1268988436;50.8495433;2.0286411;0;
401;50.849;2.02956;88;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5538577146;50.8489955;2.0295632;0;
402;50.84853;2.03037;77;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5538577159;50.8485315;2.0303732;0;
403;50.84804;2.03129;84;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5538577157;50.848037;2.0312852;0;
404;50.84757;2.03221;83;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961063;50.8475708;2.0322092;0;
405;50.84668;2.03408;164;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5538577187;50.8466754;2.0340827;0;
406;50.84571;2.03603;174;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1268988137;50.8457118;2.036029;0;
407;50.8454;2.03663;54;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961059;50.8453991;2.0366289;0;
408;50.84466;2.03806;130;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387851646;50.8446566;2.0380551;0;
409;50.84381;2.0395;138;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290879;50.8438091;2.0394978;0;
410;50.84255;2.04155;201;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961048;50.8425449;2.0415524;0;
411;50.84088;2.04397;252;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1250290885;50.8408783;2.0439685;0;
412;50.83888;2.04656;287;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961078;50.8388844;2.0465617;0;
413;50.83813;2.04741;102;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387851641;50.838129;2.0474052;0;
414;50.83734;2.04827;106;109142831;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1268988199;50.8373369;2.0482688;0;
415;50.83712;2.04849;28;111378123;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1268988194;50.8371244;2.0484864;0;
416;50.83652;2.04912;80;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387851637;50.8365164;2.0491165;0;
417;50.83623;2.04939;37;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387851634;50.8362302;2.0493847;0;
418;50.8353;2.05025;119;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961072;50.835296;2.0502497;0;
419;50.83315;2.0519;265;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961139;50.8331457;2.0518993;0;
420;50.83277;2.05231;51;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387856938;50.8327693;2.0523137;0;
421;50.83223;2.05271;66;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387856948;50.8322272;2.0527053;0;
422;50.83188;2.053;43;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387856941;50.8318817;2.053003;0;
423;50.83134;2.05339;66;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387856956;50.8313394;2.0533941;0;
424;50.83083;2.05374;61;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387856949;50.8308296;2.0537406;0;
425;50.83042;2.05402;49;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5387856957;50.8304196;2.0540164;0;
426;50.82844;2.0554;240;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961084;50.8284373;2.0553963;0;
427;50.82666;2.05669;217;425643794;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797629112;50.8266583;2.0566891;0;
428;50.82649;2.05682;21;425643792;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4249346782;50.8264935;2.0568171;0;
429;50.82636;2.05692;16;425643792;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4249346780;50.826356;2.0569238;0;
430;50.82559;2.05752;95;680281638;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797629115;50.8255875;2.0575206;0;
431;50.82488;2.05812;89;680281638;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1746568226;50.8248815;2.0581185;0;
432;50.82418;2.05871;88;680281638;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961243;50.8241812;2.0587115;0;
433;50.8238;2.05908;49;680281638;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1746568359;50.823799;2.0590753;0;
434;50.82272;2.06014;141;680281638;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797627468;50.8227172;2.0601384;0;
435;50.822;2.06088;95;680281637;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797627470;50.822004;2.0608776;0;
436;50.82055;2.06247;196;680281637;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328070295;50.8205464;2.0624705;0;
437;50.82016;2.06293;54;680281637;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328070294;50.8201606;2.0629299;0;
438;50.81982;2.06334;47;680281637;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961145;50.8198231;2.063341;0;
439;50.81857;2.06494;179;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797626253;50.8185658;2.0649369;0;
440;50.818;2.06576;85;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961486;50.8179964;2.0657603;0;
441;50.81785;2.06597;22;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1727479405;50.817854;2.0659727;0;
442;50.81772;2.06617;20;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1727479437;50.8177217;2.06617;0;
443;50.81743;2.06658;43;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5333426947;50.8174323;2.066583;0;
444;50.81732;2.06674;16;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328070288;50.8173171;2.0667413;0;
445;50.81694;2.06733;59;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797633144;50.8169424;2.0673321;0;
446;50.81641;2.06816;83;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328070272;50.8164088;2.0681548;0;
447;50.81585;2.06904;87;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961447;50.8158476;2.0690434;0;
448;50.8154;2.06983;74;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328070275;50.8154021;2.0698285;0;
449;50.81501;2.07055;66;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797625290;50.8150071;2.0705507;0;
450;50.81457;2.07133;73;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069828;50.814565;2.0713252;0;
451;50.81419;2.07205;66;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797624512;50.8141936;2.0720474;0;
452;50.81365;2.07311;95;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069830;50.8136464;2.0731115;0;
453;50.81303;2.07438;112;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961402;50.8130311;2.0743756;0;
454;50.81265;2.07526;75;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069832;50.8126465;2.0752546;0;
455;50.8123;2.07601;65;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069833;50.8123008;2.0760137;0;
456;50.81166;2.07754;129;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797633478;50.8116582;2.0775352;0;
457;50.81114;2.07888;110;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069840;50.8111433;2.0788783;0;
458;50.81066;2.08017;105;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22961517;50.8106617;2.0801691;0;
459;50.81015;2.08166;119;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069848;50.8101484;2.0816624;0;
460;50.80969;2.08304;109;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797633957;50.8096855;2.0830391;0;
461;50.80925;2.08437;105;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069867;50.8092535;2.0843714;0;
462;50.80879;2.08573;108;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;22956893;50.8087939;2.085732;0;
463;50.80846;2.08684;86;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069865;50.8084569;2.0868391;0;
464;50.80819;2.08763;63;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069869;50.8081857;2.0876276;0;
465;50.80785;2.0888;90;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069856;50.8078467;2.0888025;0;
466;50.80751;2.08981;80;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634073;50.8075058;2.089809;0;
467;50.80727;2.09054;57;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069855;50.807267;2.0905405;0;
468;50.80716;2.09084;24;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7397190170;50.8071619;2.0908356;0;
469;50.80707;2.09109;20;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634233;50.8070685;2.0910911;0;
470;50.80649;2.09264;126;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23047664;50.8064922;2.092636;0;
471;50.80618;2.09334;60;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069854;50.8061822;2.0933381;0;
472;50.80588;2.094;57;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634242;50.8058786;2.0939986;0;
473;50.80556;2.09466;58;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5328069872;50.805555;2.094655;0;
474;50.80513;2.09551;76;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23047711;50.805126;2.0955061;0;
475;50.80489;2.09593;39;111378132;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2440054994;50.8048885;2.0959267;0;
476;50.80455;2.09652;56;235921544;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634245;50.8045457;2.0965214;0;
477;50.80416;2.09715;62;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5333400108;50.8041617;2.0971495;0;
478;50.80369;2.09787;72;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23047678;50.8036919;2.0978717;0;
479;50.80284;2.09913;129;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634306;50.8028376;2.0991324;0;
480;50.80234;2.09968;67;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634819;50.8023392;2.0996796;0;
481;50.80192;2.10015;57;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4937885494;50.801924;2.1001491;0;
482;50.80154;2.1006;52;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23047671;50.8015358;2.1006022;0;
483;50.80084;2.10131;92;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797634825;50.8008373;2.1013103;0;
484;50.80042;2.10171;54;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5333400812;50.8004188;2.1017092;0;
485;50.79984;2.10221;73;235921546;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;797636172;50.7998439;2.1022062;0;
